m/z,20201003-ZJ-POS-MSE-AF1,20201003-ZJ-POS-MSE-AF2,20201003-ZJ-POS-MSE-AF3,20201003-ZJ-POS-MSE-AF4,20201003-ZJ-POS-MSE-AF5,20201003-ZJ-POS-MSE-AF6,20201003-ZJ-POS-MSE-AF7,20201003-ZJ-POS-MSE-AF8,20201003-ZJ-POS-MSE-AF9,20201003-ZJ-POS-MSE-AF10,20201003-ZJ-POS-MSE-AF11,20201003-ZJ-POS-MSE-AF12,20201003-ZJ-POS-MSE-AF13,20201003-ZJ-POS-MSE-AF14,20201003-ZJ-POS-MSE-AF15,20201003-ZJ-POS-MSE-F1,20201003-ZJ-POS-MSE-F2,20201003-ZJ-POS-MSE-F3,20201003-ZJ-POS-MSE-F4,20201003-ZJ-POS-MSE-F5,20201003-ZJ-POS-MSE-F6,20201003-ZJ-POS-MSE-F7,20201003-ZJ-POS-MSE-F8,20201003-ZJ-POS-MSE-F9,20201003-ZJ-POS-MSE-F10,20201003-ZJ-POS-MSE-F11,20201003-ZJ-POS-MSE-F12,20201003-ZJ-POS-MSE-F13,20201003-ZJ-POS-MSE-F14,20201003-ZJ-POS-MSE-F15,20201003-ZJ-POS-MSE-T1,20201003-ZJ-POS-MSE-T2,20201003-ZJ-POS-MSE-T3,20201003-ZJ-POS-MSE-T4,20201003-ZJ-POS-MSE-T5,20201003-ZJ-POS-MSE-T6,20201003-ZJ-POS-MSE-T7,20201003-ZJ-POS-MSE-T8,20201003-ZJ-POS-MSE-T9,20201003-ZJ-POS-MSE-T10,20201003-ZJ-POS-MSE-T11,20201003-ZJ-POS-MSE-T12,20201003-ZJ-POS-MSE-T13,20201003-ZJ-POS-MSE-T14,20201003-ZJ-POS-MSE-T15
986.0008556,6816.546184,8290.032677,8433.427013,8094.32747,8362.457779,6957.8243,9669.860176,9817.159004,8232.873855,9246.406513,8622.206495,9757.779811,6693.950798,7107.726834,6917.723892,10956.81989,9788.295386,8761.053238,6100.179303,8090.637576,6885.108646,8003.058858,7403.111656,5809.460453,12265.4891,8666.418814,8992.699715,15267.83263,9867.048208,10227.67732,26.42138696,408.6666526,229.2495716,70.66323853,61.08364844,61.22145114,31.70605469,166.9529927,105.792904,44.48196423,65.92431617,92.80380297,79.32894805,339.6850466,9.833252072
463.1249632,1613.318185,2774.255321,2931.886271,2802.855542,2812.560425,2743.510116,2512.308807,3014.203254,1908.6245,2893.461625,1650.511171,4559.029736,2734.317714,2383.41804,2632.493317,2796.756057,1335.360115,1455.900354,611.4661335,970.037728,130.5732123,798.5460074,394.6907062,1891.326207,2032.369229,5600.024757,2750.974274,1644.692997,928.5147957,1211.403256,1236.788766,1522.690473,1383.006836,825.8389632,2160.015962,928.6290499,1117.675443,2090.569574,1452.404195,957.3792739,1461.158812,1636.24987,1584.343667,1532.848447,553.7129008
637.3055674,39745.15932,34605.79641,36403.98255,28467.11456,36441.41052,23696.52546,18820.14808,45493.18781,20627.56149,22546.28528,13676.63303,40689.77886,17137.23306,21453.04179,18832.86147,15788.13921,12224.4422,13671.65852,10193.333,22928.94525,6769.255977,20983.05515,43507.45626,23783.41915,46352.47011,44678.83406,30548.61398,26000.94257,12718.80066,18612.7217,14147.68378,17076.59186,16526.20934,16717.23641,16480.01176,20979.54932,12058.384,30754.61367,15980.42378,27523.19231,21836.18096,20310.57126,10166.76186,16689.81609,18045.08558
983.4773358,20983.00557,21640.96321,22145.95881,22214.05942,21341.56618,23437.58167,17583.20076,25108.25602,15951.78211,25558.1942,15082.5102,25595.07495,17458.08501,17411.32846,17182.05054,23815.16736,20680.64776,18224.49381,16715.23958,17031.43386,9480.716696,11213.62948,15794.6985,18188.4462,26525.67535,27707.53978,27887.90085,22210.27301,19636.16598,20169.78335,85.27444823,643.6957302,348.1788804,105.9574055,111.864727,65.25133715,99.38998885,463.6078299,384.9423463,125.9612744,156.9319532,159.7544882,121.4895186,681.1849418,127.8896598
272.9422456,946.2679299,964.8590643,1039.772003,1024.047369,1091.53897,1250.902903,1127.60646,1236.17286,1081.888794,1148.699096,892.2238562,1434.769906,812.2515298,890.8350983,800.9436878,632.3737468,1005.130596,881.8690357,1000.183221,942.3479366,885.9101971,788.6715897,846.3250646,750.5593601,1340.108048,1321.649665,1197.854228,1094.855957,1001.752503,968.745717,783.2144959,768.3879407,669.6766386,618.1920437,692.7680892,745.0328162,580.0175319,1138.021994,911.5149199,1287.641642,839.4292242,799.0016077,785.0688942,703.3455964,646.6587875
1075.954212,43623.95296,51076.00706,56196.8233,53017.9908,57943.80033,56125.11622,53115.85435,62708.92545,56177.73428,58774.97413,49445.68107,67370.70896,45702.41884,51370.21226,44522.18628,49377.77468,66622.98257,57495.50995,41521.17612,40852.99084,23554.9869,34269.14211,41069.48114,36697.48233,77832.76988,65825.17368,55489.05201,81539.01424,56717.1476,64913.54475,368.3410321,1528.345275,756.9946823,914.3873991,498.6350637,398.2820584,346.0888382,1038.137674,755.1943993,389.9684681,458.5733101,660.4054391,566.8978306,821.0424236,10.77575719
257.1378183,1815.282563,2067.550236,1870.422738,2012.498705,1889.791049,2095.769461,769.5911325,2299.883017,895.4761592,2163.453083,765.7986233,2495.572773,1651.790196,1528.676312,1676.646359,1816.100919,1668.695563,1457.436592,1092.594344,1007.995997,184.2297103,616.4630463,550.7932931,1332.502427,2259.537208,1794.819879,2348.49802,968.5714237,1412.303271,575.9944216,1037.489352,695.9224887,617.3302677,1212.962614,976.8133387,2581.758227,615.9101064,1135.663267,1197.793979,1988.624175,1092.663552,928.4551383,713.8886766,753.4284594,608.2699638
331.2838193,2270.497187,2680.292624,2556.446406,2523.841499,563.7636837,1269.555205,2008.893328,2659.051371,1243.046234,3101.33558,1046.515858,2852.957905,930.1035319,1762.938082,1767.510462,2698.176153,2398.502715,2226.490207,4079.298583,2944.617616,1474.71596,1760.997617,1915.918518,445.7958047,3606.415991,2248.457271,3465.197988,2350.016655,3732.284358,3902.338529,1124.484449,1005.008389,1216.204343,473.7197584,1312.171242,1222.147545,894.4952971,2239.077604,2002.731824,1830.323025,1579.212888,1307.94367,1552.936188,2066.278666,1563.291117
745.2675114,10593.81581,15372.25435,15743.32783,16824.88165,15384.84025,17517.0389,10628.67636,17370.66118,8133.131503,16917.15716,8876.730203,25194.46538,13596.57409,12087.57133,12203.42249,14824.34313,12734.43304,10024.3154,15704.49964,14813.09208,1412.020621,6833.746971,6214.458997,9301.550719,17775.2227,19370.13149,15478.14577,12190.05442,9013.636411,8478.054737,9746.282608,9417.854472,9806.307425,7833.637179,10446.40254,7200.076456,7568.072054,14872.01494,14225.50949,11493.56239,12732.82739,11687.65842,11093.54837,10518.12909,5869.996055
894.3429777,19576.96478,25319.11671,27187.51434,28317.34089,26797.16692,30295.32767,18345.23644,32818.66344,19204.67467,31360.11715,13264.9574,39021.02488,20529.37565,19253.19568,19736.89587,17374.9552,23899.99322,19150.35827,10676.62448,16409.35618,3350.004206,10418.11494,7605.376613,14288.71841,33564.23319,29246.46857,26271.72049,22584.68096,16582.99086,17672.69499,13933.54168,13005.41344,15151.91124,12753.94079,15890.75466,10925.72937,10829.73006,22101.6619,20267.421,16316.3657,18492.43982,17059.21626,16434.52572,15310.47328,11395.43468
283.0582282,1898.031944,1746.033788,1748.849301,2659.641157,2331.317922,3011.02464,3655.912803,3312.564874,2216.094197,3630.40675,2646.2081,3440.152909,1878.04058,1861.632877,1669.322569,1659.865912,1621.33349,1198.923958,2467.922169,2443.866978,988.3179011,2033.941847,2073.986659,1247.394078,3159.090939,2231.541584,1775.852931,3278.265222,1754.078265,2562.471512,1966.123582,1668.588686,1508.742265,1335.474829,1982.162155,1732.251982,1532.017729,2330.729001,2747.277119,2067.267144,2498.36478,1846.2616,1788.613379,1811.525826,853.1559262
163.075522,2153.285826,2359.05018,2177.822559,2581.799661,1996.230706,2721.692281,2117.971567,2756.231489,2050.7828,2854.508056,1994.625282,2930.151353,1932.778695,1872.196584,1902.145376,5334.131614,2019.022406,1856.960683,2016.700965,1979.608303,1681.05832,1808.017719,1877.653864,1802.316684,2939.078963,2858.475768,2754.002254,2568.008524,2291.469367,2305.463097,1530.801083,1543.876788,1511.48677,1524.877875,1426.734401,1376.616562,1400.92939,2223.209926,2112.533002,2008.985396,1938.720828,1786.116432,1654.262821,1537.819859,1658.911918
545.2442566,4596.828279,6053.972576,5237.336183,5977.826145,5275.664159,6499.711467,7466.316646,6436.86595,2642.059022,6264.296301,3798.924615,7643.839933,4759.968591,4503.634926,4295.943682,6019.440453,4140.071564,3365.202888,21258.52145,26190.39239,422.4403857,2953.868325,5011.619342,3608.21219,6313.677144,7846.5602,11054.48041,3862.422635,2968.751418,2893.300621,3614.053251,3402.413059,3787.246161,3304.511446,3999.312012,2822.208198,2951.174453,5562.82836,5450.924154,4226.121531,4726.02366,4434.585872,4258.575616,4109.82791,2873.606741
263.237153,4582.777632,3558.704119,4052.252142,4311.02489,4306.240076,7916.896656,8242.070897,4999.207076,6911.753376,6041.307908,6946.271594,4388.959023,3959.725372,3502.054435,3437.901563,37222.99259,4217.995899,3458.610245,4204.860407,4257.320181,2899.21108,4193.030157,3807.270307,3542.729007,5854.69172,7207.996711,3853.529492,5790.984559,3913.306073,4892.229447,3211.376035,3147.225637,3016.958873,3161.017512,2850.83614,2913.614645,2823.02604,3451.04856,3610.571681,3256.501002,3559.288065,3386.621257,3307.425655,3293.908538,3138.657789
523.359577,2551.532427,2926.89705,2703.733991,2247.104495,980.0338155,2087.462221,2420.839381,3719.393495,2410.583762,3578.562921,1515.148084,3339.142552,1245.260803,2916.315889,2861.081796,3331.259463,1789.52073,2480.471216,3338.903317,5216.619705,1807.890347,1785.615566,1388.980027,667.6775064,5000.192,1443.780092,4559.859867,2855.695555,3256.194302,3520.898958,1259.995957,1137.152605,1117.036419,1018.950413,1034.764196,1034.875105,1006.225815,1389.235841,1505.660901,1826.328529,1278.833547,1218.299853,1407.96188,1517.429889,1796.755672
361.1637852,2279.774161,3751.236347,4004.43729,7362.049613,5398.452692,11768.83201,2291.30977,5640.853072,4393.373306,4044.602228,2786.144147,8709.566999,4417.135773,3978.871585,3351.896532,4024.703483,4939.211984,3479.518551,1842.142445,1850.230475,552.0433631,952.0683859,952.8889717,2204.001331,3700.506848,6087.660121,2737.136788,2739.187861,2688.617496,1790.25671,1865.168175,2014.150925,2123.947829,2451.872928,1835.515708,1918.008548,1748.698164,2778.712958,2688.913047,2198.468631,2769.762842,2369.057653,2405.955624,2408.554165,1585.700296
302.3060417,19918.90491,17001.94057,13698.91892,17605.99186,24935.0866,15753.35756,8045.264679,19439.37478,7617.815552,18788.29977,10471.59501,20776.81436,13850.70986,12319.65355,13517.16842,12610.11899,15608.12608,14850.9337,12130.65278,9544.207642,6288.878292,15089.20217,16752.33365,18176.90244,27431.74024,24391.11713,25905.87247,16706.33662,16284.32964,10248.68331,11173.04166,11146.95759,12689.61367,8934.553559,10196.68598,9366.993573,8439.205023,24539.47069,12258.83157,13608.97287,11326.74639,10068.63811,9286.588229,8947.623905,5150.526363
419.1404328,4153.95345,5403.54308,5262.348446,5667.300818,5057.800049,5460.869168,5079.161639,5651.064261,4340.9905,6169.727925,4827.375914,7256.037826,4601.059516,4191.833686,4277.21531,4524.426722,3661.864348,3498.138352,4043.996557,7345.273691,1692.073917,4280.010366,2161.52552,2994.651731,5697.029807,4673.168867,4767.452822,12292.78052,3190.83971,13149.53843,3557.389907,3859.844635,3511.87568,2546.217843,3850.757532,2713.271129,3015.08817,5709.865697,4675.233104,5611.973152,4009.168852,4424.687899,4165.840227,3817.739192,1860.48067
355.284163,4172.539427,3824.406604,4105.839301,3524.753775,3656.191204,4198.326909,6834.471846,4037.904819,2774.357187,5301.494163,4705.411081,4276.463237,3949.67505,3088.272609,3078.51692,23151.54176,3389.285639,3199.973703,3335.036174,4291.867343,2491.590761,4248.951628,3517.576142,4520.458058,6995.290989,5268.658041,4384.237657,4358.681879,3358.544957,4123.345132,2893.224796,2997.497264,2817.50972,2639.853631,2646.363455,2577.548053,2640.583442,3383.625913,3270.144504,3091.11659,3042.890343,3038.201534,2992.917666,3052.369336,3155.195177
1009.934213,40561.1354,42657.14269,43706.81058,43235.59637,38566.81104,46220.46346,35072.48252,48552.73925,41094.70247,53432.16579,33193.88797,54911.851,33123.15381,32172.97964,30128.40019,36074.86256,40838.63636,38493.06473,51607.64274,36777.52798,30257.72931,30390.96415,32703.71961,30699.42707,58430.64605,56083.61563,51583.84675,51868.40155,42147.26323,50536.36804,120.3059635,2014.231111,828.1901295,301.2806818,386.5819593,286.7960257,284.4954352,1032.676035,1160.977739,206.0972965,303.4746023,386.7229067,275.2467297,1302.939492,81.41397095
1159.003249,8416.763446,10415.36083,11549.03615,10729.84466,11559.5088,12795.21876,12964.60065,13833.09312,18935.88778,13200.49405,13540.02272,14740.98597,8481.685216,10470.93731,8653.106815,12406.40448,14953.67054,13091.43208,13934.89896,7232.369008,8741.6628,6014.639013,10842.13587,7105.647376,19623.06895,14519.68257,12786.63042,30586.4987,13080.6386,26090.18542,60.72025392,488.0524919,228.9728733,313.5834861,104.3145754,84.15716517,115.8159239,245.9870568,174.1718738,33.73184915,154.7636715,261.8013272,87.06170821,344.835196,21.9976941
1191.614562,7934.887439,13573.19464,13881.31612,14620.17836,13410.49869,13655.80759,9387.368355,18844.64543,9945.962712,16258.86968,9921.610964,18266.25645,9291.427578,11466.92497,10251.96805,10536.37983,15347.49651,12885.44791,4484.532364,11728.8862,2317.8359,5349.663032,4287.076792,6665.205027,14864.03808,13468.66688,10079.79759,11278.3217,6807.646321,4893.82431,76.638827,226.7004773,205.6440105,66.26243512,112.1707892,51.24077545,41.33828219,347.1838245,130.1869148,26.42973866,187.5824427,198.4720776,149.4155036,147.1655524,5.384571988
991.9769452,45756.09077,46064.42402,46804.8305,49346.15542,45128.27523,51847.1741,37422.52345,56821.72077,38769.44786,59555.23604,33365.70399,62374.62958,39723.43281,36642.23571,38754.07647,53387.91064,47533.23077,43747.0627,40855.55633,33549.35778,31008.77793,20470.80678,39284.14801,37537.27466,59356.46262,60053.7,59284.47443,54049.53665,48768.93902,45525.86032,235.6530147,2180.715709,690.0619442,478.7492978,393.7961005,304.9839783,258.7922361,1263.489061,953.9834043,254.1028751,356.8946977,451.6868662,331.2213426,1019.002049,108.6179199
346.3319839,5906.056408,5499.189459,4772.89647,5356.148451,6165.235646,4928.573538,2873.651514,5712.139989,2691.128708,5823.073799,3037.533576,6467.232698,4279.572796,3990.723767,3711.747209,3367.759118,5075.850814,5006.809113,4252.887415,3214.480348,2151.07901,4413.761683,4821.230793,5230.38931,8013.318066,7965.674566,7965.350588,5800.957869,5604.328283,3633.086803,3146.828089,3275.856344,3251.537496,2617.678393,2992.985376,2926.308839,2377.217628,5976.749152,3974.728321,3711.680177,3155.905304,3296.121263,3012.444812,2798.913602,1791.244446
1323.657345,65530.63618,98496.60833,102201.6435,106655.1823,97982.44679,99516.51604,65066.86155,133266.5545,61826.67082,116868.7744,59259.8807,126822.005,69750.22345,80875.63453,76305.24781,79788.83094,102588.4386,88730.04821,30882.244,74748.60635,16829.99995,39420.0649,26500.26282,52189.9483,103643.5758,105020.8984,80183.9072,66987.49553,52709.21401,32790.76776,681.8123263,1445.816469,1114.978822,516.7750783,687.4116854,617.7845435,448.602531,1662.297739,1102.769413,984.1172896,1272.604983,1143.064376,1250.621778,847.9282826,70.69532026
353.1621643,2897.144918,2491.063006,2712.424822,3478.61926,2959.277932,2226.800062,2995.170187,3085.212711,2587.703388,3374.310682,2975.313737,3726.944,2378.998991,2312.723577,2378.957716,1697.261627,2950.287097,1952.094625,4366.968124,3312.750233,1628.903375,2967.631149,2445.926597,2165.088116,3791.143043,3378.88737,2686.629642,4469.776818,4584.544185,5059.057197,1656.638685,1879.97971,1719.542173,1842.695446,1728.028141,1962.26326,1647.039195,2720.26431,2519.774131,2479.288057,2390.524035,2175.565236,2076.966398,1808.013816,1719.155718
230.9904861,824.2899733,868.3041822,724.4230425,1191.825228,1066.196289,1030.383654,1756.998312,1121.798661,1041.589936,1122.91108,1317.275975,1688.519414,638.2377757,563.8386469,856.6927824,862.35279,2181.257264,1066.986047,663.7374573,1888.402538,241.4021235,342.9887699,1840.951028,638.5204647,1261.998762,692.4359623,843.4456385,4105.100286,979.1423413,1558.584473,404.8377603,500.9493683,412.6314491,422.1932719,579.4166825,654.1421376,286.9938034,817.1676123,550.3268151,2853.656634,487.0206566,448.1058494,600.246625,510.0568217,1222.554654
934.8824192,28194.61001,30107.85054,30169.59763,31231.4125,27164.24208,33287.03531,31741.80691,35427.67457,30177.33221,39884.16684,28080.25965,41092.15985,24204.54242,21914.9061,21445.70449,21724.53508,30260.7746,28295.71381,10951.81139,29292.79815,21886.37992,26739.46536,33470.04524,22313.86181,39175.92148,39488.22828,37986.51811,30602.98494,31853.12327,21591.31956,75.11828764,1282.436869,787.6592508,403.4738018,118.7144971,208.2551911,79.63692245,1071.077377,198.806691,109.7995,229.5424276,233.7931821,105.3172097,1162.977373,38.7744751
125.9866178,42977.58413,38619.61684,34089.66437,37305.3541,32823.38479,20512.442,18989.70358,41592.29138,17027.83902,53233.32777,31126.32525,43005.10413,35638.48246,26257.46661,32837.91678,35472.89382,36204.17312,41411.35938,30519.5807,28364.97604,11183.33304,35508.16439,27796.61155,26815.2773,42934.34645,29169.54341,48673.19943,37093.21131,34560.21253,41261.92244,25407.28737,26393.2777,25116.9463,18115.54943,22025.7079,19899.19432,21356.0969,33808.16288,26851.57113,25452.14693,26818.05199,26975.4234,27354.072,24337.35117,9422.306572
337.2349243,1083.068379,968.2980568,859.9514225,1482.414461,1236.980722,2187.96161,988.4629158,1591.106128,1368.617299,1219.632852,1370.304366,1609.663508,859.9064116,992.9789693,1020.60422,1351.071779,881.169197,482.3978512,1176.27033,1015.732013,362.4526756,1160.303949,3203.004101,818.0919028,1154.471153,1423.853084,978.1202718,4898.335869,1415.521303,1990.010971,833.9750052,743.4466834,644.6392449,545.6189955,903.5697508,774.6426199,814.5947524,899.706061,1412.863473,745.9937509,1234.893304,830.2675034,708.1050387,749.2381142,1204.85984
1133.048808,14377.26275,16893.87772,17797.01831,17516.11844,18863.15816,20865.80692,35794.36907,21611.93801,34771.99196,19392.28071,29833.02136,20931.03784,14247.71246,17006.14473,14917.30268,28451.87194,23659.94977,19907.66004,20816.45903,18646.55246,14642.86611,9174.122197,23856.2486,13522.76274,28347.74209,21864.11712,22577.29304,44276.20503,23658.14352,27707.81883,112.5496842,732.1724823,417.9033773,875.6575832,61.83259707,192.1024129,170.185213,227.3948176,254.3289859,81.74193552,157.0462876,349.1589509,173.6989001,540.3553073,12.16111688
1471.696712,175384.2775,213816.383,243089.7427,230317.2659,222684.0133,228952.8947,345573.6638,263976.3757,277560.3817,220306.1962,264131.2782,230272.7842,166658.5702,193600.8428,191292.2542,174470.6086,195133.4412,174635.2509,102044.7899,300795.4921,76715.133,331206.4653,68688.1776,132150.2773,318420.5239,215664.0571,144817.3345,223001.7232,169613.6272,166495.7567,1562.544546,4318.69548,2842.258713,4401.171258,1479.463539,2108.856467,1285.597345,4136.188577,2121.187478,1494.318249,2223.801648,2674.467272,2412.225269,3119.59254,65.45661505
371.1485962,2008.531835,2878.655068,3013.965374,2866.674162,3296.335248,2054.438884,1214.987949,2844.46947,724.5519881,2726.667664,1173.113052,3767.758882,2604.500959,1993.057907,2771.662898,1792.956801,1583.96156,1831.514839,1438.20723,2466.800544,402.7034232,1642.678068,538.5145122,1446.800608,2605.450017,1960.570946,2560.505626,1017.439197,1459.129962,840.1667325,1072.213094,1395.861623,1404.733015,983.047346,1674.507134,974.509871,1127.392781,2253.541766,1737.772585,1156.652682,1492.746397,1686.258307,1682.76739,1310.677302,370.4918987
281.2471959,5308.837705,4658.296051,4399.028423,6825.921336,6001.106935,28369.24194,8513.419735,7345.872709,21509.79028,8926.056769,12616.31208,7922.065193,5669.958501,4640.888153,4374.918288,15015.48316,4981.093004,3831.360171,5282.163246,4855.623946,3227.478573,4437.729145,6317.455575,4812.260511,7890.265838,14158.6297,4991.984181,10330.20377,5349.482695,7201.201486,4716.013444,4319.525926,4020.967816,4619.092878,4378.242421,4693.954453,4843.695092,5489.662145,7542.219572,4979.583173,7161.375216,4880.691874,4523.249418,4581.490193,5881.835902
277.2166412,15138.2661,9642.570576,11331.08844,17279.62292,15676.89232,28044.94471,25370.70195,17112.77355,38441.83631,17996.64293,26053.67178,20030.76241,13646.74635,13097.3653,13549.01808,20994.86031,13328.0763,9185.541994,24344.82761,23391.14882,4429.766436,17508.13477,28003.90016,14486.43444,21985.10823,21311.84317,12435.90769,37756.19035,25346.91825,32429.92793,11021.10328,10874.31285,8916.778008,11567.81805,13573.83537,14354.02969,12092.32752,14167.02544,18588.66692,12936.10121,18227.59032,11190.16682,10463.52133,12335.52147,13686.23103
627.2711683,16333.08994,18137.38261,19566.1334,21626.50795,20639.01305,22133.54407,29178.586,22409.29782,10834.71143,22149.9579,19327.4201,26122.93662,15956.289,16077.47419,16280.25655,20834.97942,18537.55265,13858.52703,24326.10992,21949.05478,1119.6805,7780.487649,7847.628229,12398.24273,22328.83766,22597.36145,28997.7155,12149.08537,10285.64449,8411.523553,11683.03906,10496.58371,12016.12415,11366.94224,12761.02655,9157.345672,9096.549257,16845.22801,16336.12355,12874.65281,14977.99903,13795.37411,13103.15624,12982.43383,10563.05871
